customer_key,customer_name,age,age_group,customer_segment,total_sales,total_orders,total_quantity,total_products,last_order,recency,lifespan,avg_order_value,avg_monthly_sales
16803,Kaitlyn Cooper,51,50-64,New,777,1,2,2,2013-02-28,151,0,777,777
16804,Robyn Romero,56,50-64,New,561,1,2,2,2013-09-17,144,0,561,561
16805,Theresa Suarez,57,50-64,New,40,1,2,2,2013-05-13,148,0,40,40
16806,Shaun Xu,47,36-49,New,54,1,2,2,2013-09-25,144,0,54,54
16807,Barbara Ye,57,50-64,New,49,1,3,3,2013-11-11,142,0,49,49
16808,Krista Sanz,52,50-64,New,4,1,1,1,2013-02-19,151,0,4,4
16809,Shaun Kumar,85,65 and Above,New,5,1,1,1,2013-02-17,151,0,5,5
16810,Christopher Clark,49,36-49,New,866,1,5,5,2013-11-13,142,0,866,866
16811,Arianna Sanchez,49,36-49,New,1164,1,3,3,2013-07-18,146,0,1164,1164
16812,Meghan Munoz,56,50-64,New,578,1,4,4,2013-12-14,141,0,578,578
16813,Darren Vazquez,56,50-64,New,1155,1,2,2,2013-07-20,146,0,1155,1155
16814,Alison Lal,43,36-49,New,40,1,2,2,2013-08-18,145,0,40,40
16815,Roy Vance,43,36-49,New,23,1,2,2,2013-08-18,145,0,23,23
16816,Katrina Shan,40,36-49,New,182,1,3,3,2013-03-16,150,0,182,182
16817,Jamie Chow,40,36-49,New,110,1,4,4,2013-02-15,151,0,110,110
16818,Erick Kapoor,41,36-49,New,49,1,3,3,2013-05-24,148,0,49,49
16819,Sandra Hu,51,50-64,New,563,1,3,3,2013-12-17,141,0,563,563
16820,Candice Hu,51,50-64,New,608,1,4,4,2013-12-27,141,0,608,608
16821,Michele Martin,57,50-64,New,2419,1,2,2,2013-01-14,152,0,2419,2419
16822,Joel Patel,56,50-64,New,2419,1,2,2,2012-12-29,153,0,2419,2419
16823,Leonard Deng,56,50-64,New,2428,1,3,3,2013-02-12,151,0,2428,2428
16824,Jerry Lal,52,50-64,New,34,1,3,3,2013-07-24,146,0,34,34
16825,Joan Gao,41,36-49,New,1164,1,3,3,2013-07-05,146,0,1164,1164
16826,Michele Moreno,42,36-49,New,786,1,3,3,2013-11-01,142,0,786,786
16827,Christy Zimmerman,41,36-49,New,901,1,2,2,2013-04-25,149,0,901,901
16828,Nicolas Xu,41,36-49,New,23,1,2,2,2013-04-21,149,0,23,23
16829,Meagan Malhotra,41,36-49,New,25,1,2,2,2013-11-07,142,0,25,25
16830,Ernest Gao,42,36-49,New,27,1,3,3,2013-03-23,150,0,27,27
16831,Jorge Wang,42,36-49,New,40,1,2,2,2013-12-03,141,0,40,40
16832,Caleb Hall,43,36-49,New,60,1,3,3,2013-11-08,142,0,60,60
16833,Clinton Vazquez,43,36-49,New,27,1,3,3,2014-01-23,140,0,27,27
16834,Margaret Powell,44,36-49,New,21,1,1,1,2013-08-11,145,0,21,21
16835,Dawn Lu,46,36-49,New,21,1,1,1,2013-11-18,142,0,21,21
16836,Diana Suarez,46,36-49,New,14,1,2,2,2013-07-09,146,0,14,14
16837,Darren Ruiz,45,36-49,New,43,1,4,4,2013-02-23,151,0,43,43
16838,Pedro Navarro,45,36-49,New,5,1,1,1,2013-03-17,150,0,5,5
16839,Kelsey Jai,45,36-49,New,60,1,3,3,2013-02-15,151,0,60,60
16840,Janelle Sai,45,36-49,New,30,1,2,2,2013-11-24,142,0,30,30
16841,Susan Li,45,36-49,New,2419,1,2,2,2013-03-13,150,0,2419,2419
16842,John Johnson,41,36-49,New,49,1,3,3,2013-05-30,148,0,49,49
16843,Gerald Vance,58,50-64,New,60,1,3,3,2013-03-19,150,0,60,60
16844,Evelyn Arun,53,50-64,New,23,1,2,2,2013-06-28,147,0,23,23
16845,Gerald Navarro,84,65 and Above,New,27,1,3,3,2013-07-09,146,0,27,27
16846,Arturo Li,83,65 and Above,New,90,1,3,3,2013-06-18,147,0,90,90
16847,Angel Wright,52,50-64,New,751,1,2,2,2013-11-02,142,0,751,751
16848,Albert Rubio,57,50-64,New,791,1,4,4,2013-12-03,141,0,791,791
16849,Kristina Rana,62,50-64,New,23,1,2,2,2013-06-18,147,0,23,23
16850,Fernando Perez,63,50-64,New,27,1,3,3,2013-10-28,143,0,27,27
16851,Dalton Adams,59,50-64,New,40,1,2,2,2013-11-07,142,0,40,40
16852,Jason Green,65,65 and Above,New,73,1,4,4,2013-03-27,150,0,73,73
16853,Diana Martin,82,65 and Above,New,40,1,2,2,2013-04-08,149,0,40,40
16854,Jamie Ramos,81,65 and Above,New,575,1,2,2,2013-09-11,144,0,575,575
16855,Amy Zheng,79,65 and Above,New,19,1,3,3,2013-09-22,144,0,19,19
16856,Marc Rubio,78,65 and Above,New,750,1,2,2,2013-12-02,141,0,750,750
16857,Lisa Ye,78,65 and Above,New,23,1,2,2,2013-11-02,142,0,23,23
16858,Bonnie Tang,79,65 and Above,New,578,1,4,4,2013-09-26,144,0,578,578
16859,Brandi Munoz,78,65 and Above,New,40,1,2,2,2013-03-14,150,0,40,40
16860,Anders Skjønaa,77,65 and Above,New,75,1,3,3,2013-07-20,146,0,75,75
16861,Danny Carlson,77,65 and Above,New,777,1,2,2,2013-04-12,149,0,777,777
16862,Hector Martin,40,36-49,New,615,1,3,3,2013-12-21,141,0,615,615
16863,Karen He,40,36-49,New,540,1,1,1,2013-12-20,141,0,540,540
16864,Joanna Alonso,40,36-49,New,549,1,2,2,2013-12-21,141,0,549,549
16865,Carolyn Ruiz,39,36-49,New,565,1,3,3,2013-12-18,141,0,565,565
16866,Shaun Luo,40,36-49,New,2447,1,3,3,2013-06-02,147,0,2447,2447
16867,Destiny Butler,42,36-49,New,2419,1,2,2,2013-06-07,147,0,2419,2419
16868,Sergio Raman,42,36-49,New,2398,1,3,3,2013-07-06,146,0,2398,2398
16869,Alberto Blanco,44,36-49,New,2443,1,3,3,2013-08-07,145,0,2443,2443
16870,Jessie Rubio,43,36-49,New,2419,1,2,2,2013-09-29,144,0,2419,2419
16871,Shawna Shan,44,36-49,New,2462,1,3,3,2013-10-23,143,0,2462,2462
16872,Ryan Davis,40,36-49,New,2419,1,2,2,2013-11-12,142,0,2419,2419
16873,Faith Cook,41,36-49,New,2384,1,1,1,2013-12-23,141,0,2384,2384
16874,Ivan Martinez,41,36-49,New,2393,1,2,2,2013-12-17,141,0,2393,2393
16875,Dawn Xu,42,36-49,New,1250,1,2,2,2012-12-28,153,0,1250,1250
16876,Randy Zhao,42,36-49,New,1288,1,5,5,2013-03-11,150,0,1288,1288
16877,Pamela Patel,42,36-49,New,1269,1,2,2,2013-03-11,150,0,1269,1269
16878,Willie Deng,43,36-49,New,1215,1,1,1,2013-06-27,147,0,1215,1215
16879,Rebekah Dominguez,43,36-49,New,1229,1,3,3,2013-07-11,146,0,1229,1229
16880,Dennis He,42,36-49,New,1284,1,4,4,2013-08-03,145,0,1284,1284
16881,Kelvin Chander,43,36-49,New,1314,1,3,3,2013-08-11,145,0,1314,1314
16882,Curtis Hu,76,65 and Above,New,2393,1,2,2,2013-04-11,149,0,2393,2393
16883,Raul Nath,53,50-64,New,777,1,2,2,2013-12-16,141,0,777,777
16884,Franklin Hu,53,50-64,New,791,1,4,4,2013-04-12,149,0,791,791
16885,Marc Hernandez,59,50-64,New,778,1,4,4,2013-04-22,149,0,778,778
16886,Jill Alonso,47,36-49,New,756,1,3,3,2013-04-15,149,0,756,756
16887,Marvin Torres,58,50-64,New,604,1,2,2,2013-09-28,144,0,604,604
16888,Denise Gonzalez,54,50-64,New,40,1,2,2,2013-11-06,142,0,40,40
16889,Eugene Zhang,59,50-64,New,39,1,3,3,2013-05-05,148,0,39,39
16890,Tina Rodriguez,60,50-64,New,23,1,3,3,2013-12-17,141,0,23,23
16891,Jodi Xie,60,50-64,New,72,1,3,3,2013-10-25,143,0,72,72
16892,Kyle Evans,59,50-64,New,561,1,2,2,2013-09-12,144,0,561,561
16893,Carlos Howard,54,50-64,New,598,1,5,5,2013-09-13,144,0,598,598
16894,Isabella Foster,59,50-64,New,649,1,4,4,2013-10-02,143,0,649,649
16895,Clinton Jiménez,60,50-64,New,35,1,2,2,2013-09-30,144,0,35,35
16896,Gerald Sai,60,50-64,New,549,1,2,2,2013-10-18,143,0,549,549
16897,Colin Pal,62,50-64,New,811,1,4,4,2013-12-15,141,0,811,811
16898,Orlando Torres,59,50-64,New,540,1,1,1,2013-10-27,143,0,540,540
16899,Robin Munoz,59,50-64,New,750,1,2,2,2013-05-25,148,0,750,750
16900,Trinity Bell,60,50-64,New,751,1,2,2,2013-12-13,141,0,751,751
16901,Mandy Xu,60,50-64,New,777,1,2,2,2013-12-09,141,0,777,777
16902,Toni Prasad,55,50-64,New,777,1,2,2,2013-05-18,148,0,777,777
16903,Mariah Cooper,60,50-64,New,2433,1,4,4,2013-04-19,149,0,2433,2433
16904,Carolyn Alonso,60,50-64,New,1174,1,2,2,2013-07-30,146,0,1174,1174
16905,Janelle Suri,49,36-49,New,39,1,3,3,2013-03-28,150,0,39,39
16906,Andre Rana,49,36-49,New,156,1,5,5,2013-02-24,151,0,156,156
16907,Mario Black,49,36-49,New,21,1,1,1,2013-06-18,147,0,21,21
16908,Gilbert Chen,44,36-49,New,540,1,1,1,2013-10-21,143,0,540,540
16909,Michael Taylor,44,36-49,New,578,1,4,4,2013-10-24,143,0,578,578
16910,Adriana Sanchez,44,36-49,New,786,1,3,3,2013-05-28,148,0,786,786
16911,Mayra Randall,44,36-49,New,549,1,2,2,2013-10-10,143,0,549,549
16912,Arturo Zhou,77,65 and Above,New,575,1,2,2,2013-02-13,151,0,575,575
16913,Robert Moore,44,36-49,New,25,1,2,2,2014-01-06,140,0,25,25
16914,Caitlin Ramirez,44,36-49,New,60,1,3,3,2013-12-19,141,0,60,60
16915,Brittney Zheng,43,36-49,New,5,1,1,1,2013-08-11,145,0,5,5
16916,Jasmine Foster,45,36-49,New,40,1,2,2,2013-04-12,149,0,40,40
16917,Jordan Green,40,36-49,New,40,1,2,2,2013-10-15,143,0,40,40
16918,Aaron Carter,46,36-49,New,40,1,2,2,2013-12-22,141,0,40,40
16919,Andrea Sanders,41,36-49,New,3578,1,1,1,2011-02-18,175,0,3578,3578
16920,Samantha Ross,42,36-49,VIP,5998,2,5,5,2013-11-26,142,33,2999,181
16921,Ryan Lal,47,36-49,VIP,6016,2,3,3,2013-10-31,143,32,3008,188
16922,Mary Howard,47,36-49,VIP,5997,2,3,3,2013-11-07,142,33,2998,181
16923,Sydney Long,67,65 and Above,New,7,1,2,2,2013-08-19,145,0,7,7
16924,Isabella King,61,50-64,New,60,1,3,3,2013-10-19,143,0,60,60
16925,Douglas Arun,61,50-64,New,29,1,1,1,2013-10-23,143,0,29,29
16926,Jeffery He,63,50-64,New,2526,1,3,3,2013-03-29,150,0,2526,2526
16927,Adam Butler,63,50-64,New,39,1,2,2,2013-11-13,142,0,39,39
16928,Eduardo Mitchell,64,50-64,New,5,1,1,1,2013-03-17,150,0,5,5
16929,Omar Zhao,64,50-64,New,4,1,1,1,2013-12-24,141,0,4,4
16930,Dianne Slattengren,64,50-64,New,1120,1,1,1,2013-08-27,145,0,1120,1120
16931,Ross Madan,64,50-64,New,4,1,1,1,2013-03-23,150,0,4,4
16932,Clarence Sharma,64,50-64,New,36,1,3,3,2013-04-01,149,0,36,36
16933,Tabitha Patel,64,50-64,New,7,1,2,2,2013-11-22,142,0,7,7
16934,Leslie Diaz,53,50-64,New,124,1,3,3,2013-08-09,145,0,124,124
16935,Amber Evans,66,65 and Above,New,13,1,2,2,2013-11-20,142,0,13,13
16936,Lanna Slaven,70,65 and Above,New,5,1,1,1,2013-12-13,141,0,5,5
16937,Johnny Chander,75,65 and Above,New,114,1,4,4,2013-08-26,145,0,114,114
16938,Bruce Martin,74,65 and Above,New,25,1,1,1,2013-06-17,147,0,25,25
16939,Kristine Alvarez,75,65 and Above,New,2641,1,5,5,2013-03-18,150,0,2641,2641
16940,Ricky Serrano,75,65 and Above,New,39,1,2,2,2013-07-12,146,0,39,39
16941,Lawrence Navarro,74,65 and Above,New,93,1,3,3,2013-04-10,149,0,93,93
16942,Ross Suarez,73,65 and Above,New,39,1,2,2,2013-05-11,148,0,39,39
16943,Margaret Chen,67,65 and Above,New,15,1,3,3,2013-06-24,147,0,15,15
16944,Marvin Diaz,60,50-64,New,29,1,2,2,2013-01-30,152,0,29,29
16945,Sabrina Alvarez,65,65 and Above,New,2443,1,1,1,2013-04-19,149,0,2443,2443
16946,Dalton Bell,65,65 and Above,New,2579,1,6,6,2013-05-28,148,0,2579,2579
16947,Christine Andersen,60,50-64,New,13,1,2,2,2013-04-26,149,0,13,13
16948,Katie Holt,66,65 and Above,New,1143,1,4,4,2013-11-19,142,0,1143,1143
16949,Alison Andersen,66,65 and Above,New,5,1,1,1,2013-10-28,143,0,5,5
16950,Cathy Sloan,61,50-64,New,2457,1,3,3,2013-05-30,148,0,2457,2457
16951,Jason Russell,67,65 and Above,New,574,1,3,3,2013-01-04,152,0,574,574
16952,Shannon Sanz,68,65 and Above,New,5,1,1,1,2013-11-06,142,0,5,5
16953,Roy Torres,67,65 and Above,New,2335,1,3,3,2013-12-14,141,0,2335,2335
16954,Roy Perez,68,65 and Above,New,2480,1,3,3,2013-06-27,147,0,2480,2480
16955,Marie Garcia,62,50-64,New,549,1,2,2,2013-02-12,151,0,549,549
16956,Brenda Saunders,68,65 and Above,New,40,1,2,2,2013-08-21,145,0,40,40
16957,Ramon Wu,63,50-64,New,39,1,2,2,2013-06-20,147,0,39,39
16958,Terrence Jai,69,65 and Above,New,554,1,3,3,2013-02-21,151,0,554,554
16959,Tabitha Suri,69,65 and Above,New,6,1,2,2,2013-03-31,150,0,6,6
16960,Marcus Clark,57,50-64,New,39,1,2,2,2013-12-16,141,0,39,39
16961,Armando Ramos,64,50-64,New,55,1,2,2,2013-08-01,145,0,55,55
16962,Randall Alonso,69,65 and Above,New,7,1,2,2,2013-04-20,149,0,7,7
16963,Alejandro Zheng,71,65 and Above,New,29,1,2,2,2013-03-23,150,0,29,29
16964,Rebekah Martin,70,65 and Above,New,7,1,2,2,2013-07-30,146,0,7,7
16965,Kendra Dominguez,65,65 and Above,New,7,1,2,2,2013-12-12,141,0,7,7
16966,Alicia Shan,71,65 and Above,New,6,1,2,2,2013-05-04,148,0,6,6
16967,Meredith Gomez,65,65 and Above,New,565,1,3,3,2013-03-09,150,0,565,565
16968,Jenny Chen,72,65 and Above,New,40,1,2,2,2013-03-24,150,0,40,40
16969,Stefanie Patel,72,65 and Above,New,554,1,3,3,2013-04-18,149,0,554,554
16970,Roger Xu,44,36-49,New,40,1,2,2,2013-02-02,151,0,40,40
16971,Bryant Patel,43,36-49,New,599,1,3,3,2013-11-25,142,0,599,599
16972,Willie Andersen,44,36-49,New,64,1,3,3,2013-04-04,149,0,64,64
16973,Jodi Jai,46,36-49,New,59,1,2,2,2013-10-30,143,0,59,59
16974,Leonard Smith,46,36-49,New,68,1,3,3,2013-11-23,142,0,68,68
16975,Randall Serrano,41,36-49,New,540,1,1,1,2013-11-24,142,0,540,540
16976,Dustin Shen,47,36-49,New,554,1,3,3,2013-11-16,142,0,554,554
16977,Jay Gill,48,36-49,New,83,1,3,3,2013-09-11,144,0,83,83
16978,Dominique Gonzalez,48,36-49,New,59,1,2,2,2013-09-16,144,0,59,59
16979,Jerome Alonso,48,36-49,New,554,1,3,3,2013-11-09,142,0,554,554
16980,Barbara Luo,43,36-49,New,29,1,2,2,2013-02-04,151,0,29,29
16981,Ramon Zeng,48,36-49,New,5,1,1,1,2013-08-02,145,0,5,5
16982,Crystal Hu,43,36-49,New,29,1,2,2,2013-05-16,148,0,29,29
16983,Aimee Hu,43,36-49,New,40,1,2,2,2013-01-31,152,0,40,40
16984,Cesar Perez,42,36-49,New,604,1,2,2,2013-11-02,142,0,604,604
16985,Ruben Saunders,48,36-49,New,540,1,1,1,2013-10-31,143,0,540,540
16986,Rebekah Ramos,49,36-49,New,561,1,2,2,2013-11-28,142,0,561,561
16987,Michele Shen,49,36-49,New,540,1,1,1,2013-11-17,142,0,540,540
16988,Henry Vance,50,50-64,New,554,1,3,3,2013-12-09,141,0,554,554
16989,Wyatt Jenkins,50,50-64,New,554,1,3,3,2013-12-04,141,0,554,554
16990,Dylan Ross,70,65 and Above,New,7,1,2,2,2013-10-19,143,0,7,7
16991,Joseph Thomas,72,65 and Above,New,4,1,1,1,2014-01-07,140,0,4,4
16992,Katherine Thompson,71,65 and Above,New,39,1,2,2,2013-08-14,145,0,39,39
16993,Natalie Rivera,71,65 and Above,New,2,1,1,1,2013-09-15,144,0,2,2
16994,Dylan Taylor,71,65 and Above,New,2,1,1,1,2013-11-19,142,0,2,2
16995,Hunter Miller,73,65 and Above,New,2,1,1,1,2013-05-05,148,0,2,2
16996,Jodi Rai,82,65 and Above,New,7,1,2,2,2013-08-23,145,0,7,7
16997,Carlos Stewart,83,65 and Above,New,5,1,1,1,2013-03-02,150,0,5,5
16998,Angela Alexander,83,65 and Above,New,68,1,3,3,2013-02-09,151,0,68,68
16999,Lydia Malhotra,77,65 and Above,New,5,1,1,1,2013-11-01,142,0,5,5
17000,Ethan Lewis,83,65 and Above,New,144,1,3,3,2013-09-10,144,0,144,144
17001,Nathan Shan,76,65 and Above,New,103,1,4,4,2013-11-10,142,0,103,103
17002,Rebecca Roberts,82,65 and Above,New,94,1,2,2,2013-09-07,144,0,94,94
17003,Sydney Rodriguez,81,65 and Above,New,40,1,2,2,2013-10-13,143,0,40,40
17004,Christy Kumar,81,65 and Above,New,40,1,2,2,2013-04-01,149,0,40,40
17005,Julia Sanchez,80,65 and Above,New,5,1,1,1,2013-02-20,151,0,5,5
17006,Andrea Edwards,80,65 and Above,New,7,1,2,2,2013-04-15,149,0,7,7
17007,Amber Young,79,65 and Above,New,7,1,2,2,2013-03-27,150,0,7,7
17008,Seth Torres,79,65 and Above,New,7,1,2,2,2013-06-09,147,0,7,7
17009,Clayton Ye,78,65 and Above,New,40,1,2,2,2013-08-15,145,0,40,40
17010,Jada Baker,78,65 and Above,New,7,1,2,2,2013-07-24,146,0,7,7
17011,Arianna Washington,66,65 and Above,New,7,1,2,2,2013-07-11,146,0,7,7
17012,Justin Long,78,65 and Above,New,64,1,3,3,2013-08-11,145,0,64,64
17013,Andrew Lan,77,65 and Above,New,7,1,2,2,2013-04-24,149,0,7,7
17014,Ian Stewart,71,65 and Above,New,7,1,2,2,2013-08-23,145,0,7,7
17015,James Miller,70,65 and Above,New,3578,1,1,1,2011-08-13,169,0,3578,3578
17016,Rachel Robinson,75,65 and Above,New,3578,1,1,1,2011-02-04,175,0,3578,3578
17017,Christian Chen,67,65 and Above,New,29,1,2,2,2013-05-27,148,0,29,29
17018,Cody Sanders,74,65 and Above,New,2,1,1,1,2013-10-10,143,0,2,2
17019,Christopher Martin,75,65 and Above,New,3578,1,1,1,2011-02-11,175,0,3578,3578
17020,Rachel Foster,69,65 and Above,New,3578,1,1,1,2011-01-30,176,0,3578,3578
17021,Melissa Ramirez,74,65 and Above,New,7,1,2,2,2013-12-21,141,0,7,7
17022,Lucas Griffin,68,65 and Above,New,40,1,2,2,2013-05-08,148,0,40,40
17023,Katherine Nelson,73,65 and Above,New,79,1,2,2,2013-07-09,146,0,79,79
17024,Jason Lopez,74,65 and Above,New,3578,1,1,1,2011-02-15,175,0,3578,3578
17025,Andrea James,73,65 and Above,New,40,1,2,2,2014-01-03,140,0,40,40
17026,Miguel Perry,74,65 and Above,New,194,1,5,5,2014-01-17,140,0,194,194
17027,Mya Russell,73,65 and Above,New,70,1,1,1,2014-01-21,140,0,70,70
17028,Paige Ross,56,50-64,New,7,1,2,2,2013-11-27,142,0,7,7
17029,Destiny Hughes,72,65 and Above,New,120,1,2,2,2013-11-07,142,0,120,120
17030,Elijah Allen,72,65 and Above,New,64,1,3,3,2013-04-08,149,0,64,64
17031,Seth Price,72,65 and Above,New,40,1,2,2,2013-08-24,145,0,40,40
17032,Jason Gonzalez,67,65 and Above,VIP,5971,2,3,3,2013-11-20,142,33,2985,180
17033,Kari Navarro,73,65 and Above,VIP,6047,2,4,4,2013-11-19,142,33,3023,183
17034,Grace Coleman,72,65 and Above,New,75,1,3,3,2013-02-21,151,0,75,75
17035,Gavin Jenkins,73,65 and Above,New,25,1,2,2,2013-10-30,143,0,25,25
17036,Gabriella Stewart,66,65 and Above,New,70,1,1,1,2013-12-04,141,0,70,70
17037,Gabriella Green,71,65 and Above,New,70,1,1,1,2013-04-29,149,0,70,70
17038,Jonathan Gonzales,72,65 and Above,New,3578,1,1,1,2011-08-03,169,0,3578,3578
17039,Jeremiah Gonzales,72,65 and Above,New,34,1,3,3,2013-12-14,141,0,34,34
17040,Philip Gomez,72,65 and Above,VIP,5985,2,5,5,2013-11-21,142,33,2992,181
17041,Xavier Lee,66,65 and Above,New,3578,1,1,1,2011-02-09,175,0,3578,3578
17042,Jack Mitchell,71,65 and Above,New,3578,1,1,1,2011-02-08,175,0,3578,3578
17043,Rebecca Wright,71,65 and Above,New,3578,1,1,1,2011-02-27,175,0,3578,3578
17044,Joseph Brown,65,65 and Above,New,3578,1,1,1,2011-02-12,175,0,3578,3578
17045,Gabrielle Young,70,65 and Above,New,40,1,2,2,2013-04-24,149,0,40,40
17046,Jimmy Navarro,70,65 and Above,New,3578,1,1,1,2011-02-16,175,0,3578,3578
17047,Zachary Thomas,70,65 and Above,New,120,1,2,2,2013-09-07,144,0,120,120
17048,Michelle Reed,70,65 and Above,New,70,1,1,1,2013-12-13,141,0,70,70
17049,Jay Sanchez,69,65 and Above,New,3578,1,1,1,2011-02-15,175,0,3578,3578
17050,Samuel Powell,64,50-64,New,84,1,3,3,2013-10-31,143,0,84,84
17051,Xavier Washington,69,65 and Above,New,27,1,3,3,2013-02-13,151,0,27,27
17052,Isaiah Evans,69,65 and Above,New,21,1,1,1,2013-10-10,143,0,21,21
17053,Thomas Young,63,50-64,New,3578,1,1,1,2011-08-28,169,0,3578,3578
17054,Franklin Li,57,50-64,New,68,1,3,3,2013-11-04,142,0,68,68
17055,Jared Howard,69,65 and Above,New,69,1,3,3,2013-04-15,149,0,69,69
17056,Carol Cox,68,65 and Above,New,25,1,2,2,2013-03-30,150,0,25,25
17057,Brooke Peterson,62,50-64,New,75,1,2,2,2013-06-16,147,0,75,75
17058,Alex Gray,67,65 and Above,New,30,1,2,2,2013-11-27,142,0,30,30
17059,Rachel Anderson,68,65 and Above,New,21,1,1,1,2013-03-25,150,0,21,21
17060,Jaime Alvarez,68,65 and Above,New,21,1,1,1,2013-12-03,141,0,21,21
17061,Bradley Shen,66,65 and Above,New,83,1,4,4,2013-07-23,146,0,83,83
17062,Blake Rodriguez,48,36-49,New,40,1,2,2,2013-08-08,145,0,40,40
17063,Kyle Lopez,48,36-49,VIP,6006,2,4,4,2013-11-01,142,33,3003,182
17064,Xavier Roberts,54,50-64,VIP,5962,2,2,2,2013-11-27,142,33,2981,180
17065,Gabrielle Turner,53,50-64,VIP,6026,2,5,5,2013-11-01,142,33,3013,182
17066,Tamara Nath,48,36-49,VIP,5962,2,2,2,2013-11-06,142,33,2981,180
17067,Carrie Gill,54,50-64,VIP,5997,2,3,3,2013-11-15,142,33,2998,181
17068,Justin Taylor,45,36-49,VIP,5997,2,3,3,2013-11-24,142,34,2998,176
17069,Olivia Bennett,45,36-49,VIP,5997,2,3,3,2013-11-18,142,33,2998,181
17070,Amanda Wood,50,50-64,VIP,6021,2,4,4,2013-11-26,142,33,3010,182
17071,Jacob Johnson,48,36-49,New,554,1,3,3,2013-11-27,142,0,554,554
17072,Ian Morris,46,36-49,VIP,5997,2,3,3,2013-12-09,141,34,2998,176
17073,Trevor Ross,40,36-49,VIP,5971,2,3,3,2013-12-10,141,34,2985,175
17074,Alyssa Morris,52,50-64,New,549,1,2,2,2013-10-29,143,0,549,549
17075,Mackenzie Green,53,50-64,New,7,1,2,2,2013-05-24,148,0,7,7
17076,Justin Davis,42,36-49,New,13,1,2,2,2013-10-17,143,0,13,13
17077,Edward Jones,47,36-49,New,88,1,4,4,2013-11-23,142,0,88,88
17078,Logan Williams,52,50-64,VIP,5997,2,3,3,2013-12-24,141,34,2998,176
17079,Sarah Williams,53,50-64,New,21,1,1,1,2013-06-04,147,0,21,21
17080,Jack Young,51,50-64,VIP,6011,2,5,5,2013-12-16,141,34,3005,176
17081,Haley Phillips,46,36-49,New,40,1,2,2,2013-11-30,142,0,40,40
17082,Isabella Peterson,51,50-64,New,40,1,2,2,2013-02-28,151,0,40,40
17083,Paige Watson,46,36-49,New,25,1,2,2,2013-12-14,141,0,25,25
17084,Nathaniel Peterson,51,50-64,New,60,1,3,3,2013-03-02,150,0,60,60
17085,Kaitlyn Foster,51,50-64,VIP,5962,2,2,2,2013-12-25,141,34,2981,175
17086,Cameron McDonald,51,50-64,New,60,1,3,3,2013-09-06,144,0,60,60
17087,Jeremiah Evans,40,36-49,New,5,1,1,1,2013-06-02,147,0,5,5
17088,Bridget Anand,41,36-49,New,166,1,3,3,2013-04-08,149,0,166,166
17089,Maria Simmons,41,36-49,New,7,1,2,2,2013-05-29,148,0,7,7
17090,Marshall Lal,41,36-49,New,3578,1,1,1,2011-03-06,174,0,3578,3578
17091,Xavier Campbell,40,36-49,New,15,1,3,3,2013-09-12,144,0,15,15
17092,Edward Walker,41,36-49,New,40,1,2,2,2013-04-01,149,0,40,40
17093,Valerie Liang,76,65 and Above,New,1250,1,2,2,2013-11-25,142,0,1250,1250
17094,Morgan Hall,41,36-49,New,3578,1,1,1,2011-08-11,169,0,3578,3578
17095,Brad Kumar,42,36-49,New,2,1,1,1,2013-09-20,144,0,2,2
17096,Melanie Peterson,41,36-49,New,2,1,1,1,2013-02-21,151,0,2,2
17097,Natalie Bryant,42,36-49,New,2,1,1,1,2013-06-27,147,0,2,2
17098,Alexandra Stewart,41,36-49,New,3578,1,1,1,2011-03-15,174,0,3578,3578
17099,Jennifer Barnes,41,36-49,New,3578,1,1,1,2011-03-09,174,0,3578,3578
17100,Roger Zhu,73,65 and Above,New,1250,1,2,2,2013-11-11,142,0,1250,1250
17101,Jesse Turner,41,36-49,VIP,6021,2,4,4,2013-12-26,141,33,3010,182
17102,Kimberly Gray,41,36-49,New,49,1,3,3,2013-08-12,145,0,49,49
17103,Timothy Bell,42,36-49,New,79,1,2,2,2013-02-10,151,0,79,79
17104,Arturo Deng,72,65 and Above,New,1300,1,3,3,2013-12-27,141,0,1300,1300
17105,Pedro Martin,66,65 and Above,New,1215,1,1,1,2013-12-12,141,0,1215,1215
17106,Hannah Williams,42,36-49,New,7,1,2,2,2013-11-29,142,0,7,7
17107,Hannah Garcia,42,36-49,New,7,1,2,2,2013-09-10,144,0,7,7
17108,Chloe Williams,43,36-49,New,13,1,2,2,2013-04-15,149,0,13,13
17109,Tara Simpson,70,65 and Above,New,810,1,4,4,2013-02-14,151,0,810,810
17110,Roger Yang,70,65 and Above,New,751,1,2,2,2013-03-07,150,0,751,751
17111,Leonard Tang,70,65 and Above,New,778,1,4,4,2013-03-12,150,0,778,778
17112,Cassandra Sai,69,65 and Above,New,845,1,5,5,2013-03-12,150,0,845,845
17113,Jon Zhang,68,65 and Above,New,865,1,5,5,2013-03-27,150,0,865,865
17114,Savannah Evans,39,36-49,New,3578,1,1,1,2011-03-07,174,0,3578,3578
17115,Amanda Powell,68,65 and Above,New,901,1,2,2,2013-04-18,149,0,901,901
17116,Jared Cox,67,65 and Above,New,570,1,3,3,2013-02-25,151,0,570,570
17117,Deanna Jiménez,67,65 and Above,New,563,1,4,4,2013-03-09,150,0,563,563
17118,Sabrina Dominguez,56,50-64,New,618,1,4,4,2013-04-23,149,0,618,618
17119,Craig Vazquez,54,50-64,New,565,1,3,3,2013-04-08,149,0,565,565
